Handle,Posted,Text,Deleted,Uri,Images
joshnicholas.com,2023-08-04,Quick market sketch,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k465lxcgff2r,bafkreihzi2zwewzxzcxkgxfnzfuppchopttzj5l2gyp3cy6jyfgy4rxmba.jpg
joshnicholas.com,2023-08-04,If Qantas had influence over the government they would have scored billions of dollars in subsidies/bailouts over the past few years without giving the gov any equity,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k43zxhpaii2z,bafkreiaqwd5dr5f2zr3rw2ni54wwfvarbrop7outcnlyys3gj3qgopcprm.jpg
joshnicholas.com,2023-08-01,Another cold morning. Why do people live here,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k3wipupvqr2e,bafkreiaygnamacdvltx5i43oumin5pmljayom2p62tt7i3im4m2pgdd73y.jpg
joshnicholas.com,2023-07-31,Why plastic recycling doesn’t work informationisbeautiful.net/visualiza…,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k3u2n7ghkf2b,bafkreialtu3hjjehh44k5zklblbtboe46kbml4my7wpel2k7m5geyyhsqq.jpg
joshnicholas.com,2023-07-31,"More than 137k applications for parent visas stuck in the pipeline in Australia, and its grown enormously recently www.theguardian.com/world/202…",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k3rumekq3q2o,bafkreifjpfvffbhx66ykfek7es4ki4jqmkh4t6kdgg7ajx5ivy2ag33xie.jpg
joshnicholas.com,2023-07-26,Ok what’s up with the huge (seemingly permanent in Melbourne) sheep grazier warnings on apple weather? How big a percentage of iPhone users could sheep farmers possibly be?,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k3hgznqdpy2v,bafkreiecrvp3vft7r4wabsgttgt7xiudeepxyyv547ajivizppb5ca6mni.jpg
joshnicholas.com,2023-07-25,Got to love the personal touch only a big Telco can give,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k3d5lmftvh2z,bafkreiht4qvesmknuwjueviojd2pgnhrdrwqdakqo3mrpo3kbcjlpxuxby.jpg
joshnicholas.com,2023-07-24,Hell of a chart in this Bloomberg story on Super https://www.bloomberg.com/news/articles/2023-07-24/wall-street-is-partnering-with-cashed-up-fast-growing-australian-pension-funds?cmpid=BBD072423_AUSTRALIA&utm_medium=email&utm_source=newsletter&utm_term=230724&utm_campaign=australia,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k3chhxbepv2l,bafkreihg4xdcqccbkcljvjlsrpll3rf4soivh5lzlh7h7ls7u4v74ln2yq.jpg
joshnicholas.com,2023-07-22,Bit of a brrrrrrrr day in Melbourne,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k33bhrqmcy2v,bafkreih5iwgaaqmdukvyqqo3yafjfivdi4phc4em667qsqi33td2gdpwya.jpg
joshnicholas.com,2023-07-18,"A new study finds that 47,000 Russian combatants have died in Ukraine www.economist.com/graphic-d…",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k2tgocojzm27,bafkreieeqsatzysiona7tfa7y6gecj2fn7qeolh5ms6iz36slx65jp62oa.jpg
joshnicholas.com,2023-07-18,Finally uploaded my favourite sketches from my Malaysia trip joshnicholas.com/scribbles,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k2tek4f34u2e,bafkreiglsby4h6s3j5a2woebrwkzqhddpel7lab4l2dzfj553mxcm3ctfq.jpg
joshnicholas.com,2023-07-18,Got one of these fancy ergonomic mice over the weekend coz Officeworks mispriced it and damn I’m a convert.,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k2rfelelgm2r,bafkreifjiw4txygvymgasgtljy4fkx7l2dzizuta33nrxjlszjftxxxfjm.jpgbafkreifoirmhy7u4bcoe25edxz7himhqu5cchrjcmssnrm4mvzofvft3pu.jpg
joshnicholas.com,2023-07-17,Apparently when American special forces are doing some operation in another country it’s that country’s language that is foreign 😂,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k2pcabdpei2t,bafkreihrfdynt7pbj6kwmpxgvqoymmepotql3rptagxixfrx7wmffqresi.jpg
joshnicholas.com,2023-07-17,Does anyone in Melbourne use Pineapple for internet? These prices and speeds seem too good to be true,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k2oqundngs2c,bafkreiayxexzycepxxxtil5gw35zjure4trily3dgiri3pqx42f2xbnudy.jpg
joshnicholas.com,2023-07-17,Updated our Voice to Parliament poll tracker with latest Newspoll. Yes continues downward trend. Lots more inc. caveats here -> www.theguardian.com/news/data…,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k2oi4j5r6s2c,bafkreidjf5h7ufsak4bh6ci5t2rbomn2rihace2l2awdjnq2onfc4kgcae.jpg
joshnicholas.com,2023-07-13,The rains in India are horrific www.economist.com/graphic-d…,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k2gqb33iyf2y,bafkreibis4jfnodelt2llxlwwcl23dibxupumnu4pl4fo4onwgvhkwgmzq.jpg
joshnicholas.com,2023-07-13,Apparently whenever I draw a self portrait I suddenly lose about 10kgs,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k2gozysc4d2v,bafkreicsugxrz4aeekjnes7sghgaceujepj3l2tswy7fphznai2rfnebwy.jpgbafkreifonic74brpeakxkmkr6zv4b5ewhf5on3wtfothukw7gs46xidbuu.jpg
joshnicholas.com,2023-07-09,Didn’t even go to Micro Camp but I got stickers :) thanks @jean,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k24qw632bz2z,bafkreicltalnvw2y6lrm6grfm3alwh43y3fqdyzctdpl4qydudskf4cu5y.jpg
joshnicholas.com,2023-07-05,Testing Bluesky crossposting with another postcard portrait,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3jzrarhpbs626,bafkreifvyjqwo74td7v4xrsfbhszknlcq7ey3ia5zye2hh45foqcp7fj5y.jpg
joshnicholas.com,2024-11-28,#scribble 2 apparently I can (somewhat) draw hands now?,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbzyhn6kok2r,bafkreihqf3xp5tnmxmb3m27n4qsupj7jcpkhcodia47k42nf2qc76mlmcq.jpgbafkreibtxtcpmufmbutpcj45swuxciuxjm4jk6xkz227hrxjwvlpj567zm.jpg
joshnicholas.com,2024-11-28,Starting a new #scribble project today. I want to learn Sinhala. So I'm gonna go through the vocab in my book one by one and illustrate my own flash cards.,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbzulibulk23,bafkreickplyzs7xo4bm7sqeaes2jgyxyfhdurrvtvbiffnxfxxkwdzjbdu.jpgbafkreifjwfiknztnsemjjcyjr7axqxffhh3tsu4asw7x6odc4nbu22nq24.jpg
joshnicholas.com,2024-11-27,Waiting for coffee #scribble,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbxefhi7sc23,bafkreia4ssm6lbrlpxoedsh5hmbyqkvbv66wbgptj2r4ymh3itvhkoxf6y.jpg
joshnicholas.com,2024-11-25,Am very annoyed the per capita global production of coconuts has not gone up. Hoping all the top scientists are pivoting to this crisis asap ourworldindata.org/data-insight...,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbsmeged2c2l,bafkreia3hiypcztzlqrtog6stu5qgco7gx4wrdxw7rpmvrxrbftvcoutze.jpg
joshnicholas.com,2024-11-25,"Unclear, but I suspect physical paper. I've never played with General Social Survey data, unfortunately. But these are the preceding paras",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbr45psdoc22,bafkreibwbbpmmkvgaf44dtzckttgbcdnyqiy4uneuhj7hu2h5zlegd3r5u.jpg
joshnicholas.com,2024-11-25,Perfect for these times,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbqxurrv2k22,bafkreifstlq7t3cc4eyu7bjdlks5dratdvd2o2zv5jdpiu3x2h3prmcpyq.jpg
joshnicholas.com,2024-11-24,Unsurprising but still mindblowing chart www.washingtonpost.com/business/202...,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbq6g2mh4s2e,bafkreieb63xcdipqt4x4kdh5s4covonjbahieb5hq5f7vgiugj5amz6unu.jpg
joshnicholas.com,2023-09-20,Anyone know how we can expel Americans from the anglosphere? Is there a formal process or,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k7ucvfnogc2h,bafkreiaj6s6axfx7nd4n32qnkonnkxy5qz2pb7jdgr6k5cibthmygb6ujy.jpg
joshnicholas.com,2023-09-17,"PSA there's a new Sri Lankan place in Melbourne CBD that's been open for two weeks and serves amazing hoppers. It's called Mr Hoppers. Terrible photo coz we ate them within seconds on getting them home, while standing in the kitchen",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k7lawdums72n,bafkreib3l6scw4mr2hablnfkd5qzg7x6v66s2khk2hrnwtkc2yelluf5ye.jpg
joshnicholas.com,2023-09-10,What is wrong with us as a species that we let it get to this,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k6z4n2ya3r2c,bafkreif4qx7meusrffgjeqgzuoqlnbjsaaqikvmn3n6szuj52lybv4sxka.jpg
joshnicholas.com,2023-09-07,Melbourne's weather is so vindictive it absolutely refuses to give us two sunny weekends in a row,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k6rfrdkwdn2j,bafkreigkebn7asxd2mgv3jjyilpgajyamfjaing5nhygp3ncbko4xfhzcq.jpg
joshnicholas.com,2023-09-04,Our voice to parliament poll tracker has been updated. Methodology and limitations etc. can be found here -> www.theguardian.com/news/datablo...,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k6jshc35yo2g,bafkreigv5t2d3fcouvot2zrgzo3y26f6ziehl7xi67ytilgc7mstah4jay.jpg
joshnicholas.com,2023-09-03,Everyone my age and older had to experience Real Hardships™. Everyone younger is a cartoon villain,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k6jk6akpax2o,bafkreifkv77oxyc6xpp6jzhi5jjem4jzmvi3jqm2i7zujn2hzwwgss4wyq.jpg
joshnicholas.com,2023-08-24,Is this how you propagate basil (1 leaf sitting in 1L of hydroponic nutrient)? Guess we'll find out,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k5qgc7afs52g,bafkreie7v66owtlcpuj5kvcqtyqinex57wsbut7k4xylh65ce5ymvvtalm.jpg
joshnicholas.com,2023-08-20,Can't think of a better combo than pol sambol and *anything else*,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k5esepbx772h,bafkreih2hmb5gmo2bipynl5mf3s7sajtgz6h24e7fk6xdba7ljk7krhaym.jpg
joshnicholas.com,2023-08-12,Time for the secret weapon,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k4qrjarkfs2s,bafkreidy6yzax2ahmb4msyijwreg24jdfpzwoyytssb6croestk2i7kyk4.jpg
joshnicholas.com,2023-08-05,Pushed the contrast a bit more,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k46ifwi5w42l,bafkreieg2gi7bayovimgyeiwaocwsls4rctrbnphreb5af3bpjwef7bkcy.jpg
joshnicholas.com,2023-07-29,,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k3nnlonvrg2c,bafkreigzeseafhgrixhbicjn57mrei6xtgu4w5gzsqw2dlxoviqrsqfpai.jpg
joshnicholas.com,2023-07-28,Bluesky is the Twitter alternative for kiribath + pol sambol. Hopefully all the weirdos that eat it with lunumiris stay away,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k3kxsvzfqk25,bafkreign6lvrjflnc3ofkqhgbrano34iia6kfqp3twvs6q74fduetv6egq.jpg
joshnicholas.com,2023-07-20,Who knew Melburnians are so literal https://www.theguardian.com/football/2023/jul/19/watch-matildas-vs-ireland-live-stream-womens-world-cup-2023-australia-where-when-27-july-how-to-what-time-tv-channel-7-full-schedule-streaming-7plus-every-game-optus-sport-fixtures,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k2w3hjb2dr22,bafkreieusp5escr3qyfirscnkyfqhiqb637wh235et45lfg3eoqxt7kj2m.jpg
joshnicholas.com,2023-07-16,How much pilfered stuff in the British Museum would they give back for their Magna Carta,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k2mcojo7al2e,bafkreibqx5d2weo4fen24vjlngp6omjxdu7ljzoowd7f2akqj334udxukm.jpg
joshnicholas.com,2023-07-06,Don’t have Insta so had to create a new account. One of the first things I saw:,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3jzsugcnvmd2b,bafkreiekj4rhqdqxjf7n6doxyd4um4vcgdrep3rsyoiansjznun6ujirky.jpg
joshnicholas.com,2023-07-05,Catching up on my news feeds and wondering how well some of these headlines will age,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3jzqlnd5uhf25,bafkreiepyhckpj6tyhjquaje7rquvrvnz4wl5k6tih5kspg6mmu347fare.jpg
joshnicholas.com,2023-07-04,Social security + military retirement in America amount to <$30k per year? https://www.theguardian.com/us-news/2023/jul/03/california-man-guilty-social-security-scam,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3jzo3sahuci2h,bafkreihg3dwgcohnf5aijfj2se7sqhra72icvgojhtnvtmvh54ym626tk4.jpg
joshnicholas.com,2023-07-03,Might start a sideline painting poor likenesses of people on postcards,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3jzmbabbsxk2i,bafkreic35f5azqi6j5x2bz26sxaylnwjrmyw3brw3uarpjtrfo4av7aopy.jpg
joshnicholas.com,2023-07-03,Painting #28. Final one of the trip. Kuala Lumpur skyline from the hotel. Sky looking a bit ominous.,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3jzm5cavd232f,bafkreih4m3ya6mn2mzksqdsw6g5nvfhdttukfaxndw6xh2okivukdpy4eq.jpg
joshnicholas.com,2023-07-03,Have to forfeit my tourist privilege when I fly home tomorrow :(,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3jzltvfu7wn2k,bafkreigo3anls4bz6wqcku2mgubasqiucfsmvmbmh7njsxfh5exmmitvdu.jpg
joshnicholas.com,2023-07-03,How do images look on this thing?,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3jzlqasj6hf2q,bafkreihh4ypgq3yt3bwusc34g52vuhwhmmlmp4vu2bvjgjdruqe5su6cj4.jpg
joshnicholas.com,2023-12-27,"""Boxing Day"" is one of the top 100 trending pages on wikipedia for just a couple of days every year 🤔",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3khjdxq5dks2x,bafkreignpohkqovmaxi645czkz7ial445aj2m7uw2guis7nflk5ksfyuhi.jpg
joshnicholas.com,2023-12-25,Ty :) have cleaned it up a bit on subsequent passes,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3khe7riusnz2x,bafkreig32gqu2osp5tjz32lgt7hm7vcql2xt6zqfht7nzue7yujskqrkta.jpg
joshnicholas.com,2023-11-16,Banks and other companies really need to stop using text messages as a form of 2fa,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kedhfkjpd226,bafkreiharo7olknr5yqblx7u3hhl53dzh5gzugjnpdju36gjf4efwshruq.jpg
joshnicholas.com,2023-11-08,"Have decided to grow a gigantic, scratchy beard (inktober 22)",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kdpf2s47fs25,bafkreih32sbjamqge6vnslxvoyekklx5zkmsfyofrw7no7lsrabfo5txjy.jpg
joshnicholas.com,2023-11-08,@migga.bsky.social are you aggregating these numbers by any chance,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kdngfpxppc25,bafkreif2udff4xsi6oiq5iokabd6ecsgx263lfjmv5gqrcfsyccof433va.jpg
joshnicholas.com,2023-11-04,We (again almost all @minoli.bsky.social) made crab curry again!,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kddat3wyh62w,bafkreigixwt5w4bcsajjwzmgfepqccqmsecw5acwd25smrjysuztkz6ysy.jpg
joshnicholas.com,2023-11-03,What the hell is wrong with this city,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kdctpqhcu32x,bafkreic7z77umabqro74cdghfynbfslrwhj74iw5b3z7al6fzftvzoly2y.jpg
joshnicholas.com,2023-10-26,Just absolutely hate to see it,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kcoplu23yb22,bafkreibhdmqid3ua67yqagjce2ieoe33vpuwqegsmjkjcj66arizd4b3ii.jpg
joshnicholas.com,2023-10-26,And yet if any team can snatch this loss from the jaws of victory... 🫣,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kcnonexdrv2a,bafkreige2rhi7fsazfpuu4l4foh4w7f3ua6ug264zd34je3zpg2nmsxcna.jpg
joshnicholas.com,2023-10-23,Omg someone frame this (ignoring that Sri Lanka is 9th),False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kch4declsn23,bafkreihbspu3z265blge7gnqsttlo5g35f3sl4xtah6a6bfrda5r7ppnpq.jpg
joshnicholas.com,2023-10-23,"Finally took the plunge on Pineapple Internet in Melbourne cbd. This is the smallest plan, @ $59pm 🤯",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kcfl3dpe3c2u,bafkreigh4l3bnqk7u22qvbincrj2ly2y2siw36q3x4r457ut5hmzsm2f5a.jpg
joshnicholas.com,2023-10-22,Wonder who is on the other side of these transactions 🤔,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kcd3hhu7ee2f,bafkreibhsvo3invjv73okm5bhf5ornouhrssapwtlewnbhk4zajvtf2d7q.jpg
joshnicholas.com,2023-10-21,Omg we (mostly @minoli.bsky.social) made crab curry!,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kca3pwnyol2m,bafkreihk26yzk5uy7p6qqiysn3fd5n4xvwm4iq5jrsm6apetakzrellnda.jpg
joshnicholas.com,2023-10-03,Inktober #2: Spider,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3katfrs6l2x2f,bafkreicsnwyxg4vpvawn5txkot65p7yavfjvj24jyrtg6gocgygjd5lrry.jpg
joshnicholas.com,2023-09-25,Purple alley,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kaat3pg4uc2g,bafkreihp3jquaismgsz5tyidi7kq2z3vhqf7ym2nqlvlgnv4owdi4fyjjy.jpg
joshnicholas.com,2023-09-22,Here we illustrate how unusual this week's South East Oz heatwave in the most Guardian fashion: using circles www.theguardian.com/australia-ne...,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3k7x3mjcsxn2p,bafkreiaqqxugs2r6egedvbrqlzlolog67mt45ktvylu2yk2gteenn45fiq.jpg
joshnicholas.com,2024-11-20,Spending the morning in the park drawing postcards with Sydney's true icon: the bin chicken,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbfrwbqu6s2t,bafkreiajvdauihbsqbwzjxilxbcsff2fl37bbzgxavqoy2h5iikl3ed3pm.jpg
joshnicholas.com,2024-11-19,"I'm trying to find an iOS app like Drafts (screenshotted), that allows scripting but doesn't only support plain text. I basically want to make a cross poster that supports images but that I can also add archiving to GitHub etc. in one action through a custom script. Anyone know of an app like this?",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbdghuszu22a,bafkreif65bdq6q3d53krskb64r3mhxrtcgnpboovbek6px2ofzy53nkngq.jpg
joshnicholas.com,2024-11-19,"Really messed up the perspective, but very nice morning sitting in the sun in circular quay",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbdclubyj22d,bafkreifraefgtr6mumuki63m4cvrtck72tf7ofvzy4lh33mlmhpe3pxevu.jpg
joshnicholas.com,2024-11-19,"Welcome to Sydney, Josh",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbbo3i57ts23,bafkreidso3jsiykx5wafxxfk63rau6crlpbhdtw2lklcgozqanivqgkwbe.jpg
joshnicholas.com,2024-11-18,🎶 Leavin on a jet plane (the damn thing left before I could finish drawing)… also realised I forgot to pack my paints :(,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbavqzk4pb2i,bafkreiggtt4v7ka4wcfthn37acsu3qdvbubdv2ahekvnbujjvwr2vwbsjm.jpg
joshnicholas.com,2024-11-18,"Without migration, the population of high-income countries would shrink ourworldindata.org/data-insi…",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lb73bdtrsk2s,bafkreigmjil5dw7fbxbq76wjgcxnpq4zk3hm3dzie547iqvol46x5xxnce.jpg
joshnicholas.com,2024-11-16,Starting to understand the weird perspective around Flinders station,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3laznxyex3v2b,bafkreigbt4b3ods3xqkiwmtzlsfu75c5wkj62iu4wl7vl3jlpt3fpkeujy.jpg
joshnicholas.com,2024-11-15,The Sri Lankan election results are gobsmacking. NPP a super majority and SLPP are on ~3% with not much left to count. And so many of the old guard have been cleared out,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3laxn64owek26,bafkreihgyf4ji4i24tcuovvsx57xkihw6j3lvvludj63i5qcd6tmpc2mdu.jpg
joshnicholas.com,2024-11-12,Pol sambol toasties: the real breakfast of champions,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3larrfqp5ks2r,bafkreif7af6dxyb5pefakyep7tk7dorvmeaa4hf3o7yu5ihttawgoytaiu.jpg
joshnicholas.com,2024-11-12,First time life drawing in a few months. Very rusty.,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3laqm436vk42h,bafkreiebohrq4n4ejraii2anjgtmmphcxh5a6sdqpipvmf4gg5m2kixequ.jpgbafkreifvx3xzdn6gjuqoj5ctpjiazz3cvyumtfezsk4yi5xguwh5hc5lmy.jpgbafkreif3rpyieutdmmvitjbvogtftp5wvrtc3bzvwusnvqhx4tgoln5qqa.jpg
joshnicholas.com,2024-11-03,Didn’t quite get the perspective,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3l7z3dsqkuz2c,bafkreigm4waafsvctje6ftiymkjwgywd6c76bfwtme55hd4n7upkfthyue.jpg
joshnicholas.com,2024-11-01,Another Flinders. Back to watercolour this time,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3l7w366ksfq2l,bafkreihfpg4iisgb2nusyrklg75knvf6iu3zlxrz75hyouoawnsndykqfu.jpg
joshnicholas.com,2024-10-28,Never really understood cut flowers. But I’m really growing to like them,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3l7lyf4lyyw27,bafkreie742lcdchb7cwvq53t73cpovf7u7lxmadjwxywimfas3oxrdglem.jpg
joshnicholas.com,2024-10-24,Some of these multiples between perception and reality…,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3l7c24hnxiv2x,bafkreiaggjidhkk6gje7whnm7gxchdp5pmjbfmasmkywqqfpn3etrtmes4.jpg
joshnicholas.com,2024-10-20,"Not only is the hardcover cheaper than the ebook, it’s cheaper to get a hardcover shipped from overseas",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3l6vqq4hjld2j,bafkreiapznythtl276a5445zaa66wrucidqgrkgtqq4x7z6zbgtrsqud6a.jpg
joshnicholas.com,2024-10-19,Another Flinders scribble. Struggling with the foreground,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3l6vnm4tggg2j,bafkreiapks4fqw5y7x2g4rb2kgk5eam3xlcskekv4ly5vdpx2kfapouo64.jpg
joshnicholas.com,2024-10-18,Flinders station,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3l6sudvn4v425,bafkreiek36f2r7xyio7lckx6qncuwnnicmxjf7p4twzsceyp3gnlll2mi4.jpg
joshnicholas.com,2024-10-14,Girl in a purple earring,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3l6hiewaebs24,bafkreientexux23gbgzdgsfazrjf6add747eya6yaahcv4avpdhjqqanni.jpg
joshnicholas.com,2024-10-13,Waiting for the train home,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3l6efpcdgfc2b,bafkreibkypcvw4ahf4yybzrrkwfff5iy5h2tsust7ppbo4ahqnkop2ep7e.jpg
joshnicholas.com,2024-10-13,"Lovely, warm weekend away. I scribbled the old post office.",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3l6e4woxej32u,bafkreih4qckzdswrduprrxk36drj6zkynusmdgeexlppiy4gknhrlczw2q.jpg
joshnicholas.com,2024-10-08,Australia and New Zealand have begun conscious uncoupling,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3l5zwrdvqzr2y,bafkreiewtkka3lwprvfdwyv6rfuncchihdxodvujm4wzg62m3usalcqhwy.jpg
joshnicholas.com,2024-10-07,Ha normally me too but I'm trying to make a new profile pic since I cut my hair! This one is closer but still a bit off. I'm mostly just luxuriating in the green and orange tbh,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3l5x7othfmr2v,bafkreidbh3mvdidhkso2vlhwwm6dxspjndcqyatjna4xe3nc7uk5vttfdi.jpg
joshnicholas.com,2024-10-07,Started off as a self portrait. I lost the likeness along the way but kept running with it…,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3l5x76remgu2r,bafkreigxc2r2nhn6dlxyoauy6kbeotpz3jeduu6e4o57vhdwvlirouv6ai.jpg
joshnicholas.com,2024-10-05,Should probably figure out what these flowers are called,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3l5scum22em2v,bafkreicyd6afayndtzv44dhdfq4jdv3yywlugby34qavtt2ylhzyyvd35u.jpg
